Facility Id,Year,Emissions
1000246,2014.0,9937.024
1002107,2014.0,266644.0
1004175,2014.0,24412.654
1000301,2014.0,271638.844
1004066,2014.0,52554.582
1002206,2014.0,54116.296
1010090,2014.0,0.0
1001164,2014.0,379.748
1005448,2014.0,86490.5
1000288,2014.0,28710.534
1003763,2014.0,19587.174
1006378,2014.0,27048.348
1008968,2014.0,31538.656
1001372,2014.0,1612548.124
1000219,2014.0,35263.568
1002843,2014.0,70540.152
1006113,2014.0,12632.604
1002394,2014.0,48819.768
1001400,2014.0,767568.956
1002192,2014.0,63965.78
1001311,2014.0,1052551.4
1006791,2014.0,42322.94
1005342,2014.0,30233.534
1001152,2014.0,4630.032
1007007,2014.0,20298.0
1005425,2014.0,36547.412
1004274,2014.0,191184.34
1004085,2014.0,93033.672
1009613,2014.0,45855.56
1004439,2014.0,44956.35
1007373,2014.0,9648.142
1000830,2014.0,2312887.672
1007697,2014.0,34622.72
1011698,2014.0,29762.388
1011707,2014.0,25102.456
1000480,2014.0,27544.81
1006805,2014.0,33803.0
1007665,2014.0,39053.2
1001718,2014.0,141142.728
1003355,2014.0,316609.376
1005894,2014.0,71937.75
1003378,2014.0,43108.5
1005137,2014.0,63605.0
1003204,2014.0,528944.588
1002522,2014.0,80759.36
1002506,2014.0,64498.52
1004394,2014.0,27419.764
1002519,2014.0,70495.326
1010281,2014.0,62647.182
1009916,2014.0,101800.17
1004539,2014.0,529072.0
1006363,2014.0,350197.762
1003067,2014.0,615200.37
1009018,2014.0,417753.802
1009442,2014.0,38757.2
1001862,2014.0,57023.036
1004412,2014.0,28621.616
1003658,2014.0,20513.488
1010642,2014.0,29036.94
1004697,2014.0,65795.352
1000039,2014.0,13879.245
1003813,2014.0,31723.5
1005856,2014.0,57289.18
1006474,2014.0,37307.96
1003665,2014.0,31248.34
1002243,2014.0,65748.652
1004579,2014.0,21704.668
1004366,2014.0,23436.56
1004695,2014.0,28125.644
1002828,2014.0,58300.88
1003506,2014.0,64962.766
1004605,2014.0,47155.972
1002875,2014.0,48407.61
1004221,2014.0,75117.768
1003225,2014.0,44018.442
1002347,2014.0,41910.872
1003392,2014.0,70214.728
1006272,2014.0,86197.788
1004639,2014.0,57577.45
1003493,2014.0,297449.62
1004388,2014.0,52343.616
1002516,2014.0,31762.48
1004819,2014.0,24066.26
1007627,2014.0,315405.276
1007135,2014.0,362408.312
1005948,2014.0,555810.794
1000589,2014.0,865246.82
1002823,2014.0,916989.354
1002723,2014.0,53922.296
1000590,2014.0,53309.78
1005998,2014.0,169205.252
1007214,2014.0,425150.998
1005059,2014.0,45663.328
1005956,2014.0,44878.132
1006962,2014.0,645106.122
1004304,2014.0,12.6
1006975,2014.0,1034025.986
1007453,2014.0,898507.542
1004055,2014.0,350557.288
1003206,2014.0,20442.624
1003052,2014.0,84223.388
1004493,2014.0,79627.26
1001103,2014.0,79496.944
1003577,2014.0,34834.344
1004411,2014.0,154020.18
1003345,2014.0,27304.506
1003174,2014.0,85904.062
1003770,2014.0,396803.77
1002066,2014.0,147079.057
1002497,2014.0,55397.992
1007195,2014.0,51639.6
1006128,2014.0,27505.19
1000578,2014.0,15.3
1003257,2014.0,61652.142
1001891,2014.0,46951.024
1003726,2014.0,289772.68888
1010586,2014.0,82487.0651033
1003775,2014.0,202585.142
1004235,2014.0,70658.8
1007149,2014.0,95233.892
1000380,2014.0,48770.216
1002953,2014.0,76990.008
1006371,2014.0,44522.432
1002426,2014.0,42087.134
1003171,2014.0,29633.188
1003127,2014.0,86313.446
1003234,2014.0,20733.102
1002560,2014.0,1.048
1006825,2014.0,53873.748
1005964,2014.0,197745.102
1001810,2014.0,195204.796
1007068,2014.0,297142.36
1001436,2014.0,387311.764
1006800,2014.0,279145.187
1007559,2014.0,326.524
1000363,2014.0,30645.684
1006531,2014.0,10435.178
1002965,2014.0,426436.244
1002991,2014.0,29724.688
1004793,2014.0,46623.724
1002654,2014.0,64658.48
1007731,2014.0,131745.884
1000273,2014.0,213400.05
1011719,2014.0,67.25
1003995,2014.0,25256.79
1006046,2014.0,137219.728
1003857,2014.0,127959.068
1004114,2014.0,698442.292
1004640,2014.0,220110.308
1007685,2014.0,4796.75
1003460,2014.0,20225.942
1004044,2014.0,62712.1
1002720,2014.0,115533.134
1006737,2014.0,112001.808
1002173,2014.0,81543.892
1007160,2014.0,38612.5
1006346,2014.0,27161.448
1004982,2014.0,41321.596
1003470,2014.0,114013.98
1000602,2014.0,257958.496
1007862,2014.0,75890.796
1002919,2014.0,569180.376
1002767,2014.0,196045.972
1002910,2014.0,767621.408
1002773,2014.0,261403.758
1002920,2014.0,105824.972
1005828,2014.0,714616.278
1002928,2014.0,954658.658
1006153,2014.0,42899.6
1002786,2014.0,29809.5
1007223,2014.0,28217.766
1002034,2014.0,74117.15
1006310,2014.0,37492.285
1001825,2014.0,80914.582
1002098,2014.0,133803.828
1003899,2014.0,234987.478
1000344,2014.0,126408.962
1006364,2014.0,172309.842
1004731,2014.0,67767.744
1004332,2014.0,90002.654
1004331,2014.0,71476.38
1002790,2014.0,37482.744
1004483,2014.0,30002.4
1007925,2014.0,38461.3
1005895,2014.0,75540.25
1004851,2014.0,235071.924
1003943,2014.0,133607.512
1004294,2014.0,0.0
1003630,2014.0,35414.716
1006331,2014.0,26070.552
1006001,2014.0,37777.008
1006003,2014.0,20130.324
1006004,2014.0,36646.912
1003290,2014.0,12949.43
1003289,2014.0,57509.218
1005722,2014.0,48539.908
1007615,2014.0,96731.238
1000088,2014.0,164572.41
1007998,2014.0,251.046
1007221,2014.0,736847.448
1000872,2014.0,166272.624
1002770,2014.0,108202.22
1002864,2014.0,117378.282
1002905,2014.0,156656.616
1002921,2014.0,68815.94
1002160,2014.0,136448.022
1007904,2014.0,120235.04
1002924,2014.0,130929.302
1006117,2014.0,1601.5
1002290,2014.0,124223.993
1008037,2014.0,253781.16
1007080,2014.0,50014.084
1006811,2014.0,265497.668
1007423,2014.0,384922.86
1002404,2014.0,19646.824
1008185,2014.0,32536.076
1007790,2014.0,5985307.834
1005585,2014.0,7229059.9
1007454,2014.0,27441.148
1010020,2014.0,54717.854
1011728,2014.0,41980.278
1001586,2014.0,29728.788
1002101,2014.0,354580.664
1004383,2014.0,24537.608
1005478,2014.0,7055.25
1003043,2014.0,3958036.726
1004781,2014.0,34153.376
1005013,2014.0,53847.55
1004780,2014.0,52745.662
1004783,2014.0,4323.734
1004782,2014.0,1823.644
1004778,2014.0,50628.574
1004773,2014.0,75083.874
1005008,2014.0,87650.276
1004775,2014.0,81465.316
1001683,2014.0,55853.0
1003245,2014.0,3903.794
1010663,2014.0,34670.766
1001194,2014.0,15573619.0
1011746,2014.0,31586.212
1001200,2014.0,83730.366
1010579,2014.0,18226.218197
1010554,2014.0,28962.708
1004317,2014.0,96275.464
1010968,2014.0,34372.42
1004452,2014.0,401914.174
1006324,2014.0,2070579.258
1007168,2014.0,125022.75
1005775,2014.0,1500620.114
1001612,2014.0,3428898.38
1001117,2014.0,4225069.704
1003528,2014.0,33341.0
1004585,2014.0,55874.94
1001144,2014.0,19832.676
1001913,2014.0,1015976.778
1009541,2014.0,132915.25
1001974,2014.0,46986.824
1011090,2014.0,34451.02
1002579,2014.0,77044.26
1002390,2014.0,41354.344
1011952,2014.0,26208.252
1002392,2014.0,32994.176
1010844,2014.0,27962.78
1001189,2014.0,40424.6
1006589,2014.0,8424272.84
1006654,2014.0,1788041.568
1012678,2014.0,34293.92
1003507,2014.0,48970.596
1005298,2014.0,64677.14
1003965,2014.0,22171.0
1006633,2014.0,13907.188
1006512,2014.0,12272284.762
1001032,2014.0,2725685.208
1001030,2014.0,16294738.628
1001361,2014.0,9397.864
1009948,2014.0,0.0
1000097,2014.0,1738521.404
1000741,2014.0,52893.462
1011062,2014.0,20995.5
1003750,2014.0,29613.342
1004468,2014.0,80056.312
1000300,2014.0,17347.328
1000122,2014.0,3058.24
1005386,2014.0,163859.432
1006296,2014.0,47734.544
1010977,2014.0,35503.116
1002857,2014.0,17052.268
1007660,2014.0,4623.107
1002004,2014.0,18103.75
1000962,2014.0,99840.17
1001459,2014.0,20550.472
1005774,2014.0,5434.11
1001170,2014.0,110950.93
1005843,2014.0,79162.052
1003369,2014.0,9169.116
1005794,2014.0,19024.828
1003042,2014.0,49447.164
1006248,2014.0,71307.532
1006231,2014.0,45517.628
1011213,2014.0,21308.92
1002706,2014.0,44099.484
1002887,2014.0,37601.208
1002888,2014.0,78967.052
1002717,2014.0,27697.496
1006813,2014.0,42396.54
1000403,2014.0,42943.488
1011579,2014.0,28856.092
1002807,2014.0,65499.004
1002741,2014.0,24564.908
1006704,2014.0,33517.824
1009941,2014.0,48.5
1002475,2014.0,30085.25
1010223,2014.0,137841.572
1004248,2014.0,131285.244
1000264,2014.0,114.5
1000082,2014.0,7003.624
1003333,2014.0,120745.75
1006735,2014.0,245881.886
1000263,2014.0,302029.462
1001413,2014.0,4705332.228
1002834,2014.0,19281.77
1001617,2014.0,11898.156
1007017,2014.0,11567.628
1009526,2014.0,28156.76
1000941,2014.0,127500.528
1007507,2014.0,31691.48
1011672,2014.0,226.798
1001960,2014.0,78997.9
1011701,2014.0,55199.78
1009991,2014.0,67216.018
1001428,2014.0,5406948.368
1001515,2014.0,47441.624
1001871,2014.0,80055.028
1001942,2014.0,28798.686
1001345,2014.0,1393909.484
1009939,2014.0,22564.9
1000251,2014.0,839248.75
1006698,2014.0,72089.916
1010571,2014.0,52367.952
1000515,2014.0,8046.22
1006731,2014.0,333408.884
1006668,2014.0,205918.168
1006734,2014.0,122557.54
1000409,2014.0,135262.74
1004672,2014.0,68081.244
1005457,2014.0,28130.548
1009761,2014.0,72575.0
1003817,2014.0,49581.964
1003886,2014.0,28807.592
1010413,2014.0,22929.464
1000302,2014.0,43412.31
1001761,2014.0,96495.266
1002455,2014.0,352176.928
1002724,2014.0,238892.394
1001285,2014.0,666877.782
1000207,2014.0,650570.888
1006628,2014.0,65627.814
1001574,2014.0,4960.38
1010034,2014.0,26756.38
1005014,2014.0,12827.904
1004934,2014.0,28776.55
1004927,2014.0,43556.64
1004787,2014.0,25854.194
1004820,2014.0,16240.006
1005010,2014.0,7974.576
1004777,2014.0,21890.784
1004788,2014.0,1943.696
1002440,2014.0,1246360.4
1000223,2014.0,40639.7
1003677,2014.0,55739.558
1010060,2014.0,49024.924
1006074,2014.0,93882.32
1006981,2014.0,1245899.432
1013530,2014.0,2122.416
1005526,2014.0,173728.496
1005170,2014.0,160691.344
1003377,2014.0,174744.192
1002703,2014.0,146235.3
1006694,2014.0,107368.396
1007190,2014.0,1084434.116
1005812,2014.0,84283.924
1000364,2014.0,2712020.994
1002950,2014.0,72119.728
1000774,2014.0,0.0
1000544,2014.0,23925.412
1000594,2014.0,8203.968
1000596,2014.0,129184.364
1005671,2014.0,71349.632
1001373,2014.0,27417.148
1001012,2014.0,174959.128
1003039,2014.0,52667.75
1000512,2014.0,63530.89
1011222,2014.0,30210.336
1006927,2014.0,1630713.204
1004536,2014.0,61997.368
1011345,2014.0,24008.616
1001326,2014.0,950006.828
1000451,2014.0,28319.096
1006040,2014.0,1825776.332
1007837,2014.0,68574.7
1010679,2014.0,85529.728
1005161,2014.0,59251.046
1003432,2014.0,2620.122
1006702,2014.0,3824781.336
1004744,2014.0,217956.82
1007991,2014.0,8553.5
1008881,2014.0,24549.578
1011715,2014.0,26074.772
1009431,2014.0,61018.886
1005078,2014.0,97813.024
1009432,2014.0,40506.62
1005079,2014.0,92278.138
1004945,2014.0,60886.514
1009464,2014.0,26752.93
1009467,2014.0,54276.472
1005027,2014.0,63186.628
1009465,2014.0,36292.592
1009466,2014.0,66409.882
1005028,2014.0,79048.14
1004734,2014.0,13567.672
1004946,2014.0,122033.58
1004736,2014.0,17431.46
1007463,2014.0,16776.236
1006858,2014.0,38430.0
1009622,2014.0,47508.9
1001778,2014.0,39238.592
1005140,2014.0,103484.22
1005995,2014.0,1345505.816
1000906,2014.0,105359.04
1000786,2014.0,2376744.74
1007640,2014.0,8052900.176
1001176,2014.0,5066531.586
1003645,2014.0,203755.832
1007550,2014.0,1235.0
1000564,2014.0,23789.834
1011561,2014.0,31991.232
1003638,2014.0,13511.75
1003137,2014.0,53028.85
1003492,2014.0,22905.816
1002431,2014.0,934983.85
1001700,2014.0,8253.168
1002292,2014.0,72384.4
1004119,2014.0,103428.0
1006357,2014.0,547.648
1002159,2014.0,45391.4
1007721,2014.0,7045.2
1002777,2014.0,957445.988
1005213,2014.0,18390.496
1001552,2014.0,171960.16
1001557,2014.0,210674.494
1001555,2014.0,50242.6
1007845,2014.0,882924.144
1006105,2014.0,82.956
1007740,2014.0,2132492.298
1005886,2014.0,2072.968
1010154,2014.0,151851.508
1003893,2014.0,70825.448
1007869,2014.0,58922.628
1005439,2014.0,2292.792
1001876,2014.0,79899.13
1003907,2014.0,163410.184
1001835,2014.0,694348.888
1003967,2014.0,84294.032
1002348,2014.0,12525.904
1006321,2014.0,93155.238
1005637,2014.0,30856.704
1006071,2014.0,12948.0
1000397,2014.0,24171.0
1004363,2014.0,0.0
1006450,2014.0,669724.82
1001897,2014.0,1647.69
1003652,2014.0,952864.768
1002008,2014.0,127982.5
1005929,2014.0,82992.84
1003383,2014.0,38210.756
1003385,2014.0,36080.464
1005744,2014.0,61477.972
1004291,2014.0,1617186.356
1002028,2014.0,738194.246
1002026,2014.0,659400.7
1007217,2014.0,1001992.696
1004211,2014.0,1805933.212
1006163,2014.0,56.4
1002484,2014.0,204217.546
1006090,2014.0,36962.5
1001847,2014.0,47539.35
1004559,2014.0,15678.25
1003316,2014.0,66014.302
1007648,2014.0,175695.83
1002821,2014.0,15557.592
1006079,2014.0,4381.25
1005586,2014.0,75921.91
1001736,2014.0,63701.272
1003539,2014.0,133719.824
1006194,2014.0,30246.908
1005920,2014.0,202874.32
1001735,2014.0,66565.162
1005912,2014.0,23311.0
1006234,2014.0,535401.08
1005620,2014.0,2336267.876
1003078,2014.0,16704.788
1002952,2014.0,118957.626
1004624,2014.0,10108.912
1005515,2014.0,66124.984
1002581,2014.0,30785.45
1007563,2014.0,3059350.642
1006815,2014.0,1318743.522
1005874,2014.0,2005234.658
1004131,2014.0,575385.572
1002055,2014.0,1008248.842
1002204,2014.0,573570.542
1003090,2014.0,10966.02
1005864,2014.0,76673.856
1005769,2014.0,381155.98
1003252,2014.0,42869.888
1004720,2014.0,171443.668
1006141,2014.0,195942.562
1001842,2014.0,40126.708
1005341,2014.0,59122.974
1000628,2014.0,48813.716
1000631,2014.0,20296.424
1000625,2014.0,152035.56
1006070,2014.0,733914.328
1007983,2014.0,10293.9
1003283,2014.0,99102.75
1006347,2014.0,54946.27
1003394,2014.0,99991.298
1003983,2014.0,55727.25
1004130,2014.0,2041876.364
1007515,2014.0,31783.88
1004282,2014.0,56072.484
1005881,2014.0,22083.716
1005879,2014.0,888098.562
1002798,2014.0,29321.072
1005463,2014.0,5400.88
1007593,2014.0,107100.096
1001958,2014.0,78425.344
1004615,2014.0,30429.158
1002993,2014.0,55067.792
1003244,2014.0,98215.686
1003540,2014.0,58887.0
1002165,2014.0,39947.0
1005369,2014.0,83980.584
1005258,2014.0,61700.974
1007393,2014.0,36173.954
1011008,2014.0,35562.5
1006516,2014.0,866.194
1000973,2014.0,21969.896
1009577,2014.0,29212.84
1004156,2014.0,19904.0
1003972,2014.0,54172.0
1003480,2014.0,52841.576
1007537,2014.0,39600.13
1001802,2014.0,105571.996
1011533,2014.0,29610.888
1007076,2014.0,1412.344
1000856,2014.0,49455.968
1007077,2014.0,3721.036
1008928,2014.0,29555.84
1005117,2014.0,302596.848
1008774,2014.0,17956.932
1001506,2014.0,1235820.672
1011667,2014.0,28081.844
1000333,2014.0,5501.88
1000942,2014.0,189219.2
1001378,2014.0,77302.46
1000130,2014.0,92738.956
1000153,2014.0,3203419.528
1004702,2014.0,173614.096
1011617,2014.0,25204.556
1007428,2014.0,0.0
1001455,2014.0,62905.86
1001254,2014.0,188898.148
1007240,2014.0,135850.0
1000530,2014.0,102284.22
1000157,2014.0,851868.132
1001533,2014.0,3920528.644
1005922,2014.0,58599.538
1007327,2014.0,8854.468
1000116,2014.0,31213.136
1001507,2014.0,2511106.246
1008009,2014.0,115937.952
1000100,2014.0,502008.988
1001042,2014.0,6078091.404
1008764,2014.0,1529793.68
1000145,2014.0,365860.392
1011270,2014.0,49118.416
1002450,2014.0,3888.25
1007793,2014.0,11493861.562
1006804,2014.0,1225271.764
1000487,2014.0,20330.524
1001346,2014.0,472.748
1010343,2014.0,49289.164
1002796,2014.0,3255.0
1010109,2014.0,43438.836
1009841,2014.0,8316.09
1000085,2014.0,27138.75
1001824,2014.0,2122581.132
1011503,2014.0,795360.75
1007657,2014.0,61460.324
1001524,2014.0,3030043.34
1005265,2014.0,188544.992
1005921,2014.0,117125.364
1000322,2014.0,10018.988
1002676,2014.0,68973.934
1011530,2014.0,68985.766
1000705,2014.0,3063515.524
1001082,2014.0,2043665.646
1001466,2014.0,3398296.728
1003014,2014.0,25386.304
1006097,2014.0,1117883.972
1009289,2014.0,47411.754
1001335,2014.0,967539.364
1007864,2014.0,930.8
1001767,2014.0,109721.896
1002936,2014.0,35676.916
1006162,2014.0,3864.788
1006136,2014.0,237634.708
1000290,2014.0,411368.398
1003891,2014.0,569117.904
1002517,2014.0,633404.026
1002787,2014.0,1695248.766
1005742,2014.0,653361.778
1011502,2014.0,28700.892
1007058,2014.0,2124939.676
1005913,2014.0,26415.704
1003220,2014.0,37883.612
1005429,2014.0,41853.092
1004795,2014.0,148476.576
1001525,2014.0,1796025.542
1000283,2014.0,57659.688
1001145,2014.0,31543.884
1000352,2014.0,79914.3
1011161,2014.0,42378.24
1000788,2014.0,1209441.648
1000688,2014.0,72299.786
1005116,2014.0,245939.328
1007073,2014.0,58296.0
1004384,2014.0,5731.75
1000690,2014.0,417496.352
1000070,2014.0,1587008.32
1011510,2014.0,20840.326
1002393,2014.0,34843.968
1010213,2014.0,36170.0
1006216,2014.0,22063.5
1001696,2014.0,2.4
1009851,2014.0,81458.634
1011017,2014.0,24285.018
1010509,2014.0,38900.084
1010510,2014.0,73400.324
1002805,2014.0,25916.052
1001790,2014.0,90044.726
1000813,2014.0,1901966.452
1007157,2014.0,212.3
1003614,2014.0,11340.5
1007545,2014.0,23675.76
1011783,2014.0,25610.7
1001367,2014.0,1046541.672
1001112,2014.0,4297071.124
1011205,2014.0,55074.192
1006009,2014.0,21637.2
1009520,2014.0,68287.894
1007328,2014.0,1134395.996
1000398,2014.0,189699.396
1006385,2014.0,12693.478
1000243,2014.0,332316.162
1004810,2014.0,1074711.474
1003008,2014.0,1004991.846
1004078,2014.0,527481.826
1007766,2014.0,371567.47
1001420,2014.0,2045490.792
1007746,2014.0,5589.824
1000792,2014.0,132889.856
1007089,2014.0,42961.344
1007922,2014.0,601740.982
1003552,2014.0,98207.59
1001183,2014.0,37602.088
1006728,2014.0,10865780.848
1001841,2014.0,120655.134
1011124,2014.0,27065.848
1010241,2014.0,50313.8741
1011787,2014.0,24779.156
1007176,2014.0,132637.614
1002846,2014.0,110918.12
1000119,2014.0,17890.836
1000694,2014.0,662830.108
1003267,2014.0,98950.9
1010771,2014.0,85236.028
1010953,2014.0,40144.0
1000318,2014.0,557271.16
1001228,2014.0,4996.844
1010063,2014.0,341555.75
1003545,2014.0,73669.984
1007090,2014.0,25581.5
1004424,2014.0,60125.424
1000859,2014.0,586072.88
1000815,2014.0,505053.028
1000529,2014.0,12194.604
1004524,2014.0,165658.76
1000751,2014.0,39320.804
1005286,2014.0,78782.058
1002047,2014.0,387938.95
1000762,2014.0,1682.724
1002062,2014.0,50998.008
1010609,2014.0,26158.352
1000746,2014.0,771756.44
1004689,2014.0,36908.972
1001064,2014.0,2781226.516
1001814,2014.0,23474.912
1001815,2014.0,17946.732
1011427,2014.0,26398.286
1000901,2014.0,357384.876
1000484,2014.0,3787.336
1001036,2014.0,8779331.884
1000475,2014.0,1540077.662
1001193,2014.0,5836377.272
1000778,2014.0,1228879.425
1007306,2014.0,443.4
1002074,2014.0,42926.884
1001053,2014.0,8524.72
1000584,2014.0,47731.316
1010901,2014.0,5677.474
1010902,2014.0,5480.08
1001516,2014.0,0.0
1001885,2014.0,69761.888
1010619,2014.0,29809.588
1011087,2014.0,40078.332
1006057,2014.0,23542.0
1002110,2014.0,27979.25
1000422,2014.0,17186.536
1007174,2014.0,586807.088
1003370,2014.0,49873.904
1001678,2014.0,76638.362
1004891,2014.0,536089.818
1003339,2014.0,112445.95
1003337,2014.0,79645.6
1006545,2014.0,37375.0
1002141,2014.0,68457.75
1006064,2014.0,149104.0
1007956,2014.0,29881.236
1006738,2014.0,412872.358
1002088,2014.0,49838.05
1001290,2014.0,30650.484
1002324,2014.0,71472.08
1004597,2014.0,41587.444
1004870,2014.0,47114.862
1003103,2014.0,31553.35
1004033,2014.0,38520.604
1007126,2014.0,2092.624
1003733,2014.0,122.498
1003923,2014.0,2622.34
1003925,2014.0,229.746
1006318,2014.0,445.192
1003130,2014.0,126047.232
1005916,2014.0,87924.5
1002588,2014.0,39745.25
1006342,2014.0,190084.702
1003713,2014.0,155590.854
1001707,2014.0,85420.628
1002879,2014.0,51896.646
1004957,2014.0,40882.516
1003186,2014.0,53802.948
1004368,2014.0,2282855.566
1002955,2014.0,119341.496
1003451,2014.0,282583.936
1003429,2014.0,100354.804
1006264,2014.0,156895.392
1004227,2014.0,6317.176
1001839,2014.0,156539.72
1006866,2014.0,313921.796
1010447,2014.0,186410.72
1006259,2014.0,50074.558
1000452,2014.0,100709.764
1007512,2014.0,23558.546
1002248,2014.0,57660.73
1003749,2014.0,73024.376
1000066,2014.0,95440.392
1002632,2014.0,128862.864
1003745,2014.0,10040.896
1005752,2014.0,62880.292
1004371,2014.0,279837.797852
1003997,2014.0,144844.3280236
1009606,2014.0,18922.8271
1004006,2014.0,356057.737463
1003288,2014.0,27867.486
1006414,2014.0,738.148
1005653,2014.0,106619.636
1006626,2014.0,48768.416
1006803,2014.0,572777.65
1000193,2014.0,145945.994
1007953,2014.0,3915.95
1005438,2014.0,79030.504
1005797,2014.0,9548.964
1006411,2014.0,9479.416
1001781,2014.0,1888185.514
1006275,2014.0,556707.922
1000276,2014.0,197418.078
1002212,2014.0,1363658.652
1003812,2014.0,22538.848
1006871,2014.0,9205.916
1002641,2014.0,300165.078
1001534,2014.0,729419.774
1003270,2014.0,59877.524
1005190,2014.0,78172.344
1006514,2014.0,77831.258
1003227,2014.0,44789.95
1003612,2014.0,33233.5
1004165,2014.0,50933.812
1004323,2014.0,15326.35
1002277,2014.0,50728.656
1005592,2014.0,22515.878
1005604,2014.0,88478.942
1004504,2014.0,126282.714
1000022,2014.0,34271.12
1002647,2014.0,40948.6
1001018,2014.0,8447550.578
1002532,2014.0,440899.118
1009574,2014.0,28015.144
1004718,2014.0,47463.072
1010725,2014.0,32834.176
1001243,2014.0,383438.024
1006205,2014.0,154665.284
1001241,2014.0,32927.908
1001240,2014.0,19532.618
1001242,2014.0,55898.538
1000432,2014.0,2386879.356
1001059,2014.0,10415920.046
1001954,2014.0,33788.916
1005932,2014.0,25529.504
1001746,2014.0,21707.468
1001478,2014.0,803715.818
1006591,2014.0,13247.108
1007287,2014.0,1123907.624
1000505,2014.0,727342.684
1000128,2014.0,37706.76
1010589,2014.0,39240.352
1007909,2014.0,1264341.044
1000325,2014.0,288715.788
1009951,2014.0,38017.619576
1003513,2014.0,29666.388
1010590,2014.0,81974.492
1000261,2014.0,867595.546
1005479,2014.0,62525.764
1000469,2014.0,882707.728
1010692,2014.0,31202.532
1009856,2014.0,68496.64905
1001188,2014.0,192870.39
1005628,2014.0,11363496.084
1006917,2014.0,42240.826
1006673,2014.0,29794.088
1010114,2014.0,25871.5
1010266,2014.0,24036.25
1006703,2014.0,103604.098
1010127,2014.0,72109.25
1006209,2014.0,152196.916
1007912,2014.0,335637.44
1005738,2014.0,591611.958
1007391,2014.0,34662.5
1000228,2014.0,133040.01
1005909,2014.0,229293.366
1000196,2014.0,169293.944
1002113,2014.0,197456.844
1001733,2014.0,144830.284
1011267,2014.0,24968.75
1002149,2014.0,100779.876
1006776,2014.0,323956.048
1000434,2014.0,87521.166
1010128,2014.0,34536.75
1010112,2014.0,161378.25
1010184,2014.0,47912.25
1006760,2014.0,368378.076
1010299,2014.0,31190.0
1000377,2014.0,200502.074
1000258,2014.0,90619.246
1004901,2014.0,68701.634
1006892,2014.0,423414.856
1007226,2014.0,390931.25
1006788,2014.0,331993.558
1010606,2014.0,523176.48
1001122,2014.0,5980.416
1004886,2014.0,67025.134
1003409,2014.0,5747.738
1009887,2014.0,2046702.768
1009877,2014.0,840478.334
1009293,2014.0,118683.958
1003195,2014.0,921158.186
1003714,2014.0,67493.746
1008767,2014.0,28397.544
1001425,2014.0,653726.988
1006086,2014.0,27663.956
1001154,2014.0,104022.232
1011082,2014.0,46570.276
1011257,2014.0,10148.0
1004716,2014.0,56586.55
1001497,2014.0,27274.394
1000720,2014.0,628852.12
1000670,2014.0,8510226.588
1007376,2014.0,9064537.055791872
1000849,2014.0,10411867.174
1000995,2014.0,1524510.494
1001496,2014.0,120399.902
1002804,2014.0,87300.874
1003636,2014.0,17821.562
1000672,2014.0,1926469.25
1000395,2014.0,64539.012
1001039,2014.0,5932582.7955516
1002081,2014.0,101334.75
1002832,2014.0,32107.012
1002371,2014.0,343613.566
1004752,2014.0,638118.25
1004956,2014.0,45240.18
1004832,2014.0,43907.784
1000559,2014.0,346040.464
1010687,2014.0,46442.676
1003083,2014.0,97249.728
1006191,2014.0,121575.75
1008992,2014.0,31716.476
1010611,2014.0,28270.796
1004328,2014.0,89832.75
1004348,2014.0,0.0
1004970,2014.0,236146.514
1007671,2014.0,31974.362
1004257,2014.0,50623.02
1006121,2014.0,38283.312
1004022,2014.0,57112.184
1010327,2014.0,22713.466
1002346,2014.0,41294.572
1011313,2014.0,28730.288
1006392,2014.0,77679.586
1003624,2014.0,24909.098
1003615,2014.0,85208.0
1002476,2014.0,52832.75
1002587,2014.0,77745.65
1002559,2014.0,47749.506
1007129,2014.0,47414.01
1004730,2014.0,40210.948
1005598,2014.0,501993.646
1001296,2014.0,289843.044
1000593,2014.0,149422.792
1004529,2014.0,45052.96
1004528,2014.0,36443.37
1001902,2014.0,24263.898
1002458,2014.0,46430.174
1001732,2014.0,40530.158
1002886,2014.0,15472.25
1006614,2014.0,35512.158
1003567,2014.0,23996.86
1002907,2014.0,70123.288
1007968,2014.0,74661.52
1003348,2014.0,36302.316
1003349,2014.0,33873.08
1007128,2014.0,36859.5
1004252,2014.0,45350.5
1001985,2014.0,53510.104
1005035,2014.0,119997.6
1005253,2014.0,34132.9
1003494,2014.0,58924.728
1001375,2014.0,2397219.264
1001508,2014.0,6315754.296
1005036,2014.0,22207.568
1011011,2014.0,220949.506
1001393,2014.0,283160.5
1007711,2014.0,192463.8
1011714,2014.0,14531.828
1005897,2014.0,225417.604
1000681,2014.0,79852.4
1007227,2014.0,19902660.428
1012839,2014.0,26533.338
1000713,2014.0,734861.214
1002334,2014.0,107901.902
1001791,2014.0,25127.356
1003178,2014.0,80868.106
1009754,2014.0,56409.788
1000277,2014.0,1647658.586
1004389,2014.0,43344.038
1000914,2014.0,0.0
1008685,2014.0,54430.604
1004014,2014.0,149389.45
1005680,2014.0,72206.0
1004714,2014.0,165953.876
1000581,2014.0,12590095.23
1008994,2014.0,38442.056
1001192,2014.0,13531081.694
1008262,2014.0,68526.54188
1001203,2014.0,839392.202
1000967,2014.0,12295809.602
1007788,2014.0,904730.214
1001158,2014.0,1527489.64
1000918,2014.0,1305106.2
1001044,2014.0,2393926.542
1010604,2014.0,3777015.294
1003968,2014.0,59554.156
